Query_ID	Dec_ID	Rank	Score
758	2al5	3	1.911304347826091
1004	3dxg	4	1.6250786935609771
1004	1w4o	5	1.6109090909090893
153	3g2n	6	1.5482456140350833
624	1nc3	7	1.4912202380952373
726	4agq	1	4.999999999999987
151	4agn	2	3.098807815809248
1569	4agp	3	3.024917355371861
475	5a7b	4	1.7619350346623028
1152	3qqs	5	1.5238095238095233
1545	3acw	6	1.3437606837606832
1355	5aba	7	1.0515029325513185
