Query_ID	Dec_ID	Rank	Score
222	1nvq	13	0.008264462809917356
222	2x00	14	0.0078125
222	3ag9	15	0.0078125
251	3ehy	1	0.023809523809523808
251	3f3a	2	0.020833333333333332
251	4twp	3	0.010309278350515464
251	3myg	4	0.008620689655172414
261	2cbv	1	0.029411764705882353
261	2cet	2	0.014925373134328358
261	2fvd	3	0.011111111111111112
261	4twp	4	0.010309278350515464
261	2y5h	5	0.01
261	3e5a	6	0.009708737864077669
261	3ag9	7	0.0078125
269	5tmn	1	0.013888888888888888
269	3jvs	2	0.011494252873563218
269	4twp	3	0.010309278350515464
269	3myg	4	0.008620689655172414
285	3gv9	1	0.03125
285	1p1n	2	0.029411764705882353
285	3fcq	3	0.02857142857142857
285	4lzs	4	0.02127659574468085
285	4j28	5	0.019230769230769232
285	2xj7	6	0.018867924528301886
285	2w66	7	0.018867924528301886
285	3dd0	8	0.01694915254237288
285	4k77	9	0.016666666666666666
285	3aru	10	0.014705882352941176
285	3b68	11	0.012987012987012988
285	2qbq	12	0.0125
285	3arp	13	0.0125
285	2qbr	14	0.012048192771084338
285	2c3i	15	0.011627906976744186
285	4w9i	16	0.011363636363636364
285	3arq	17	0.010752688172043012
285	4w9h	18	0.010752688172043012
285	4w9l	19	0.010309278350515464
285	4twp	20	0.010309278350515464
285	2qbp	21	0.009900990099009901
285	3b1m	22	0.007633587786259542
299	4abg	1	0.020833333333333332
299	3rsx	2	0.018518518518518517
299	1qkt	3	0.0136986301369863
299	3e92	4	0.013513513513513514
299	1o0h	5	0.012658227848101266
299	1yc1	6	0.011494252873563218
299	3ozt	7	0.010526315789473684
299	4twp	8	0.010309278350515464
299	2p15	9	0.009523809523809525
299	3pww	10	0.008064516129032258
299	3b1m	11	0.007633587786259542
340	2j78	1	0.02564102564102564
340	2w4x	2	0.017543859649122806
340	4j21	3	0.013888888888888888
340	1o3f	4	0.012658227848101266
340	3arp	5	0.0125
340	4twp	6	0.010309278350515464
340	4j3l	7	0.01020408163265306
340	2p15	8	0.009523809523809525
340	2yge	9	0.007633587786259542
340	4x6p	10	0.006993006993006993
385	3pxf	1	0.018518518518518517
385	3ejr	2	0.015151515151515152
385	1pxn	3	0.014705882352941176
385	3coy	4	0.010416666666666666
385	4twp	5	0.010309278350515464
385	2v7a	6	0.009708737864077669
385	2yki	7	0.008849557522123894
385	4gr0	8	0.008620689655172414
385	3myg	9	0.008620689655172414
385	3bv9	10	0.006993006993006993
385	3uri	11	0.006944444444444444
395	1o3f	1	0.012658227848101266
395	4w9c	2	0.012658227848101266
395	2wn9	3	0.012345679012345678
395	3wz8	4	0.011627906976744186
395	1oyt	5	0.011363636363636364
395	4w9i	6	0.011363636363636364
395	5a7b	7	0.01098901098901099
395	4w9h	8	0.010752688172043012
395	4twp	9	0.010309278350515464
395	4w9l	10	0.010309278350515464
395	2y5h	11	0.01
395	5c2h	12	0.009345794392523364
395	4ty7	13	0.009009009009009009
399	4gfm	1	0.020833333333333332
399	1nc3	2	0.015873015873015872
399	1qkt	3	0.0136986301369863
399	1q8u	4	0.012987012987012988
399	4cig	5	0.01098901098901099
399	4twp	6	0.010309278350515464
399	1z6e	7	0.008333333333333333
399	4cra	8	0.007874015748031496
399	3utu	9	0.007633587786259542
403	1uto	1	0.05
403	3acw	2	0.022222222222222223
403	2ymd	3	0.0196078431372549
403	2vvn	4	0.017241379310344827
403	3gc5	5	0.012658227848101266
403	3jvr	6	0.0125
403	1yc1	7	0.011494252873563218
403	2zda	8	0.011494252873563218
403	4twp	9	0.010309278350515464
403	1mq6	10	0.00909090909090909
403	3o9i	11	0.00819672131147541
403	3ag9	12	0.0078125
403	3utu	13	0.007633587786259542
403	3bv9	14	0.006993006993006993
414	5c28	1	0.03125
414	2v00	2	0.02040816326530612
414	5aba	3	0.016129032258064516
414	4bkt	4	0.014925373134328358
414	1e66	5	0.012658227848101266
414	4w9c	6	0.012658227848101266
414	2xnb	7	0.0125
414	4qd6	8	0.010869565217391304
414	4w9h	9	0.010752688172043012
414	4twp	10	0.010309278350515464
414	4w9l	11	0.010309278350515464
414	2y5h	12	0.01
414	3e93	13	0.008064516129032258
414	1lpg	14	0.008
414	3uri	15	0.006944444444444444
415	1y6r	1	0.014925373134328358
415	1z95	2	0.013157894736842105
415	3wz8	3	0.011627906976744186
415	3b5r	4	0.011494252873563218
415	4twp	5	0.010309278350515464
415	4ogj	6	0.00980392156862745
440	1ps3	1	0.023255813953488372
440	3d4z	2	0.022222222222222223
440	3dxg	3	0.01639344262295082
440	2cet	4	0.014925373134328358
440	1o3f	5	0.012658227848101266
440	2wer	6	0.011764705882352941
440	4qd6	7	0.010869565217391304
440	4twp	8	0.010309278350515464
443	2zcr	1	0.02564102564102564
443	2xdl	2	0.021739130434782608
443	4j21	3	0.013888888888888888
443	2iwx	4	0.012658227848101266
443	4hge	5	0.01098901098901099
443	4twp	6	0.010309278350515464
443	4j3l	7	0.01020408163265306
443	2vkm	8	0.009259259259259259
443	3prs	9	0.008
443	1lpg	10	0.008
443	2x00	11	0.0078125
461	1a30	1	0.020833333333333332
461	4f9w	2	0.015873015873015872
461	4f2w	3	0.012658227848101266
461	4wiv	4	0.0125
461	4de1	5	0.012195121951219513
461	4f3c	6	0.010526315789473684
461	4twp	7	0.010309278350515464
461	4x6p	8	0.006993006993006993
463	1z9g	1	0.02127659574468085
463	4mme	2	0.016129032258064516
463	1qf1	3	0.014285714285714285
463	4wiv	4	0.0125
463	4jia	5	0.010416666666666666
463	4twp	6	0.010309278350515464
463	2yki	7	0.008849557522123894
463	3o9i	8	0.00819672131147541
486	2weg	1	0.041666666666666664
486	3n7a	2	0.029411764705882353
486	3ryj	3	0.025
486	4lzs	4	0.02127659574468085
486	4gfm	5	0.020833333333333332
486	3g2n	6	0.017543859649122806
486	4ea2	7	0.017543859649122806
486	1g2k	8	0.017241379310344827
486	1owh	9	0.015384615384615385
486	3d6q	10	0.015151515151515152
486	4de3	11	0.014492753623188406
486	1bzc	12	0.014084507042253521
486	5tmn	13	0.013888888888888888
486	2zb1	14	0.0136986301369863
486	3e92	15	0.013513513513513514
486	4tmn	16	0.01282051282051282
486	4de2	17	0.01282051282051282
486	1o0h	18	0.012658227848101266
486	4de1	19	0.012195121951219513
486	3fur	20	0.011904761904761904
486	4k18	21	0.011627906976744186
486	2xii	22	0.011627906976744186
486	3wz8	23	0.011627906976744186
486	3jvs	24	0.011494252873563218
486	4w9i	25	0.011363636363636364
486	4cig	26	0.01098901098901099
486	4hge	27	0.01098901098901099
486	3zso	28	0.010869565217391304
486	3oe5	29	0.010638297872340425
486	3ozt	30	0.010526315789473684
486	5dwr	31	0.010416666666666666
486	4twp	32	0.010309278350515464
486	4j3l	33	0.01020408163265306
486	3ozs	34	0.01
486	3zsx	35	0.01
486	2v7a	36	0.009708737864077669
486	3oe4	37	0.008928571428571428
486	2yki	38	0.008849557522123894
486	4gr0	39	0.008620689655172414
486	1z6e	40	0.008333333333333333
486	3nw9	41	0.008264462809917356
486	4rfm	42	0.00819672131147541
486	3pww	43	0.008064516129032258
486	3e93	44	0.008064516129032258
486	1lpg	45	0.008
486	4cra	46	0.007874015748031496
486	3b1m	47	0.007633587786259542
497	3f3a	1	0.020833333333333332
497	3rr4	2	0.0196078431372549
497	4ea2	3	0.017543859649122806
497	1y6r	4	0.014925373134328358
497	3b5r	5	0.011494252873563218
497	4hge	6	0.01098901098901099
497	4twp	7	0.010309278350515464
497	4gid	8	0.010101010101010102
524	1q8u	1	0.012987012987012988
524	2fvd	2	0.011111111111111112
524	4twp	3	0.010309278350515464
524	1z6e	4	0.008333333333333333
530	3d6q	1	0.015151515151515152
530	3arv	2	0.01282051282051282
530	4twp	3	0.010309278350515464
539	4llx	1	0.07692307692307693
539	3b27	2	0.019230769230769232
539	4qac	3	0.016666666666666666
539	4mme	4	0.016129032258064516
539	2fxs	5	0.012658227848101266
539	4twp	6	0.010309278350515464
552	4gfm	1	0.020833333333333332
552	1q8t	2	0.02
552	4ih7	3	0.019230769230769232
552	4kzq	4	0.017543859649122806
552	4f9w	5	0.015873015873015872
552	1o0h	6	0.012658227848101266
552	3oe5	7	0.010638297872340425
552	4twp	8	0.010309278350515464
552	3e5a	9	0.009708737864077669
552	3bv9	10	0.006993006993006993
563	3bgz	1	0.016666666666666666
563	5tmn	2	0.013888888888888888
563	4tmn	3	0.01282051282051282
563	1o0h	4	0.012658227848101266
563	4cig	5	0.01098901098901099
563	3arq	6	0.010752688172043012
563	4twp	7	0.010309278350515464
563	3p5o	8	0.01
563	4gr0	9	0.008620689655172414
563	3o9i	10	0.00819672131147541
563	2vw5	11	0.00819672131147541
569	3g2z	1	0.022222222222222223
569	1y6r	2	0.014925373134328358
569	1z95	3	0.013157894736842105
569	3b68	4	0.012987012987012988
569	3b5r	5	0.011494252873563218
569	4twp	6	0.010309278350515464
569	1mq6	7	0.00909090909090909
569	4gr0	8	0.008620689655172414
574	1a30	1	0.020833333333333332
574	1qf1	2	0.014285714285714285
574	5tmn	3	0.013888888888888888
574	4tmn	4	0.01282051282051282
574	3zso	5	0.010869565217391304
574	3ozt	6	0.010526315789473684
574	3ge7	7	0.010526315789473684
574	4twp	8	0.010309278350515464
574	3tsk	9	0.01020408163265306
574	4ogj	10	0.00980392156862745
574	3myg	11	0.008620689655172414
574	3pww	12	0.008064516129032258
574	3ag9	13	0.0078125
574	3utu	14	0.007633587786259542
588	4owm	1	0.03571428571428571
588	4mme	2	0.016129032258064516
588	4tmn	3	0.01282051282051282
588	1oyt	4	0.011363636363636364
588	1sqa	5	0.011235955056179775
588	4twp	6	0.010309278350515464
588	2y5h	7	0.01
604	4gfm	1	0.020833333333333332
604	3nx7	2	0.017241379310344827
604	3ejr	3	0.015151515151515152
604	2yfe	4	0.0136986301369863
604	4tmn	5	0.01282051282051282
604	4twp	6	0.010309278350515464
604	2yki	7	0.008849557522123894
604	3o9i	8	0.00819672131147541
650	3f3e	1	0.05
650	3twp	2	0.041666666666666664
650	3kgp	3	0.041666666666666664
650	3dx2	4	0.038461538461538464
650	3nq9	5	0.037037037037037035
650	4owm	6	0.03571428571428571
650	3r88	7	0.034482758620689655
650	3f3d	8	0.034482758620689655
650	4ddk	9	0.03125
650	3u9q	10	0.03125
650	3f3c	11	0.03125
650	3n7a	12	0.029411764705882353
650	3ueu	13	0.029411764705882353
650	3uew	14	0.029411764705882353
650	3uev	15	0.029411764705882353
650	3uex	16	0.029411764705882353
650	3zdg	17	0.025
650	3g2z	18	0.022222222222222223
650	3udh	19	0.022222222222222223
650	1r5y	20	0.021739130434782608
650	2xdl	21	0.021739130434782608
650	3gr2	22	0.02127659574468085
650	3f3a	23	0.020833333333333332
650	4ciw	24	0.02040816326530612
650	2v00	25	0.02040816326530612
650	1s38	26	0.02040816326530612
650	1q8t	27	0.02
650	3jya	28	0.02
650	3rr4	29	0.0196078431372549
650	4ih7	30	0.019230769230769232
650	2w66	31	0.018867924528301886
650	2xj7	32	0.018867924528301886
650	4kzu	33	0.018518518518518517
650	4ddh	34	0.01818181818181818
650	4kzq	35	0.017543859649122806
650	3g2n	36	0.017543859649122806
650	2wnc	37	0.01694915254237288
650	4k77	38	0.016666666666666666
650	3bgz	39	0.016666666666666666
650	3kr8	40	0.016129032258064516
650	3mss	41	0.015873015873015872
650	1owh	42	0.015384615384615385
650	3l7b	43	0.015151515151515152
650	3ejr	44	0.015151515151515152
650	3n76	45	0.014705882352941176
650	3up2	46	0.014492753623188406
650	4de3	47	0.014492753623188406
650	1gpk	48	0.014492753623188406
650	4djv	49	0.014285714285714285
650	4j21	50	0.013888888888888888
650	2yfe	51	0.0136986301369863
650	2zb1	52	0.0136986301369863
650	3e92	53	0.013513513513513514
650	1gpn	54	0.013333333333333334
650	3b65	55	0.013157894736842105
650	3uo4	56	0.012987012987012988
650	4de2	57	0.01282051282051282
650	3k5v	58	0.01282051282051282
650	3gc5	59	0.012658227848101266
650	2xnb	60	0.0125
650	3jvr	61	0.0125
650	4de1	62	0.012195121951219513
650	2c3i	63	0.011627906976744186
650	4k18	64	0.011627906976744186
650	3b5r	65	0.011494252873563218
650	1yc1	66	0.011494252873563218
650	1sqa	67	0.011235955056179775
650	4hge	68	0.01098901098901099
650	3ge7	69	0.010526315789473684
650	4e5w	70	0.010416666666666666
650	2wtv	71	0.010416666666666666
650	5dwr	72	0.010416666666666666
650	3ebp	73	0.010309278350515464
650	4twp	74	0.010309278350515464
650	3p5o	75	0.01
650	3e5a	76	0.009708737864077669
650	4ty7	77	0.009009009009009009
650	2yki	78	0.008849557522123894
650	1z6e	79	0.008333333333333333
650	3nw9	80	0.008264462809917356
650	3e93	81	0.008064516129032258
650	1lpg	82	0.008
650	2x00	83	0.0078125
650	2p4y	84	0.007751937984496124
650	4x6p	85	0.006993006993006993
653	2r9w	1	0.01282051282051282
653	3ge7	2	0.010526315789473684
653	4twp	3	0.010309278350515464
653	2v7a	4	0.009708737864077669
653	1z6e	5	0.008333333333333333
653	1nvq	6	0.008264462809917356
653	3gnw	7	0.006944444444444444
698	4eo8	1	0.0136986301369863
698	4twp	2	0.010309278350515464
698	2x00	3	0.0078125
709	1p1n	1	0.029411764705882353
709	4ih5	2	0.0196078431372549
709	3fv2	3	0.017241379310344827
709	4k77	4	0.016666666666666666
709	1nc3	5	0.015873015873015872
709	2br1	6	0.015151515151515152
709	1y6r	7	0.014925373134328358
709	2brb	8	0.014705882352941176
709	1nc1	9	0.014084507042253521
709	4tmn	10	0.01282051282051282
709	1o0h	11	0.012658227848101266
709	4eor	12	0.012048192771084338
709	3oe5	13	0.010638297872340425
709	4f3c	14	0.010526315789473684
709	3coy	15	0.010416666666666666
709	4twp	16	0.010309278350515464
709	3coz	17	0.010309278350515464
709	3oe4	18	0.008928571428571428
709	3nw9	19	0.008264462809917356
709	3ag9	20	0.0078125
709	3b1m	21	0.007633587786259542
709	1u1b	22	0.007352941176470588
709	3gnw	23	0.006944444444444444
735	3gbb	1	0.02040816326530612
735	4ddh	2	0.01818181818181818
735	4dli	3	0.015384615384615385
735	4j21	4	0.013888888888888888
735	3uuo	5	0.01282051282051282
735	1e66	6	0.012658227848101266
735	2xnb	7	0.0125
735	1ydt	8	0.01098901098901099
735	4twp	9	0.010309278350515464
735	2xbv	10	0.010309278350515464
735	4j3l	11	0.01020408163265306
735	4gid	12	0.010101010101010102
735	4ogj	13	0.00980392156862745
735	2vkm	14	0.009259259259259259
735	4ty7	15	0.009009009009009009
735	3e93	16	0.008064516129032258
735	4cra	17	0.007874015748031496
735	4x6p	18	0.006993006993006993
735	3gnw	19	0.006944444444444444
807	1c5z	1	0.05263157894736842
807	3f3e	2	0.05
807	3gy4	3	0.047619047619047616
807	3kgp	4	0.041666666666666664
807	3g31	5	0.038461538461538464
807	3nq9	6	0.037037037037037035
807	4owm	7	0.03571428571428571
807	3f3d	8	0.034482758620689655
807	3r88	9	0.034482758620689655
807	4ddk	10	0.03125
807	3u9q	11	0.03125
807	3f3c	12	0.03125
807	3uev	13	0.029411764705882353
807	3uex	14	0.029411764705882353
807	3ueu	15	0.029411764705882353
807	3uew	16	0.029411764705882353
807	3ryj	17	0.025
807	3zdg	18	0.025
807	1p1q	19	0.024390243902439025
807	3ehy	20	0.023809523809523808
807	1o5b	21	0.022222222222222223
807	3acw	22	0.022222222222222223
807	2al5	23	0.021739130434782608
807	4gfm	24	0.020833333333333332
807	3f3a	25	0.020833333333333332
807	1q8t	26	0.02
807	2ymd	27	0.0196078431372549
807	1syi	28	0.018518518518518517
807	1vso	29	0.018518518518518517
807	4ddh	30	0.01818181818181818
807	4kzq	31	0.017543859649122806
807	2wnc	32	0.01694915254237288
807	4qac	33	0.016666666666666666
807	3bgz	34	0.016666666666666666
807	4mme	35	0.016129032258064516
807	3kr8	36	0.016129032258064516
807	3mss	37	0.015873015873015872
807	2br1	38	0.015151515151515152
807	3aru	39	0.014705882352941176
807	2brb	40	0.014705882352941176
807	1pxn	41	0.014705882352941176
807	3up2	42	0.014492753623188406
807	4de3	43	0.014492753623188406
807	2zy1	44	0.014285714285714285
807	3zt2	45	0.014084507042253521
807	2zb1	46	0.0136986301369863
807	3e92	47	0.013513513513513514
807	3g0w	48	0.013333333333333334
807	3uo4	49	0.012987012987012988
807	3k5v	50	0.01282051282051282
807	4de2	51	0.01282051282051282
807	4f2w	52	0.012658227848101266
807	3jvr	53	0.0125
807	2wn9	54	0.012345679012345678
807	4agq	55	0.011627906976744186
807	4agp	56	0.011363636363636364
807	1oyt	57	0.011363636363636364
807	2fvd	58	0.011111111111111112
807	5a7b	59	0.01098901098901099
807	4hge	60	0.01098901098901099
807	4qd6	61	0.010869565217391304
807	4f3c	62	0.010526315789473684
807	4e5w	63	0.010416666666666666
807	2wtv	64	0.010416666666666666
807	5dwr	65	0.010416666666666666
807	4twp	66	0.010309278350515464
807	4j3l	67	0.01020408163265306
807	3p5o	68	0.01
807	3ivg	69	0.009900990099009901
807	3e5a	70	0.009708737864077669
807	4ty7	71	0.009009009009009009
807	2xys	72	0.009009009009009009
807	2yki	73	0.008849557522123894
807	3myg	74	0.008620689655172414
807	1z6e	75	0.008333333333333333
807	1nvq	76	0.008264462809917356
807	4rfm	77	0.00819672131147541
807	3e93	78	0.008064516129032258
807	2x00	79	0.0078125
807	2p4y	80	0.007751937984496124
807	1u1b	81	0.007352941176470588
807	4x6p	82	0.006993006993006993
811	2xdl	1	0.021739130434782608
811	1q8t	2	0.02
811	3fur	3	0.011904761904761904
811	3oe5	4	0.010638297872340425
811	4twp	5	0.010309278350515464
811	3ebp	6	0.010309278350515464
811	3e5a	7	0.009708737864077669
811	2xys	8	0.009009009009009009
813	4cr9	1	0.022727272727272728
813	1r5y	2	0.021739130434782608
813	2pog	3	0.01639344262295082
813	1pxn	4	0.014705882352941176
813	4f09	5	0.014492753623188406
813	5tmn	6	0.013888888888888888
813	3uuo	7	0.01282051282051282
813	4ivb	8	0.012658227848101266
813	4ivc	9	0.011764705882352941
813	1sqa	10	0.011235955056179775
813	4ivd	11	0.011235955056179775
813	4twp	12	0.010309278350515464
813	4ty7	13	0.009009009009009009
813	3nw9	14	0.008264462809917356
813	4cra	15	0.007874015748031496
813	3utu	16	0.007633587786259542
836	3jya	1	0.02
836	4twp	2	0.010309278350515464
897	1vso	1	0.018518518518518517
897	3fv2	2	0.017241379310344827
897	1nc3	3	0.015873015873015872
897	3fv1	4	0.015384615384615385
897	2wbg	5	0.012987012987012988
897	4twp	6	0.010309278350515464
897	3o9i	7	0.00819672131147541
897	2vw5	8	0.00819672131147541
903	2cbv	1	0.029411764705882353
903	3fcq	2	0.02857142857142857
903	3ao4	3	0.02
903	3b27	4	0.019230769230769232
903	4qac	5	0.016666666666666666
903	2br1	6	0.015151515151515152
903	2brb	7	0.014705882352941176
903	1yc1	8	0.011494252873563218
903	4twp	9	0.010309278350515464
903	3ebp	10	0.010309278350515464
903	3o9i	11	0.00819672131147541
965	3rr4	1	0.0196078431372549
965	2zcq	2	0.017857142857142856
965	2zy1	3	0.014285714285714285
965	2r9w	4	0.01282051282051282
965	1ydt	5	0.01098901098901099
965	3zso	6	0.010869565217391304
965	4twp	7	0.010309278350515464
965	2qbp	8	0.009900990099009901
965	4ogj	9	0.00980392156862745
965	3b1m	10	0.007633587786259542
967	3gbb	1	0.02040816326530612
967	4kzu	2	0.018518518518518517
967	4kzq	3	0.017543859649122806
967	4eo8	4	0.0136986301369863
967	5dwr	5	0.010416666666666666
967	4twp	6	0.010309278350515464
1021	4u4s	1	0.019230769230769232
1021	4djv	2	0.014285714285714285
1021	4f2w	3	0.012658227848101266
1021	2wca	4	0.0125
1021	4f3c	5	0.010526315789473684
1021	4twp	6	0.010309278350515464
1021	3qgy	7	0.01020408163265306
1025	3dxg	1	0.01639344262295082
1025	4mme	2	0.016129032258064516
1025	3d6q	3	0.015151515151515152
1025	2wbg	4	0.012987012987012988
1025	4f2w	5	0.012658227848101266
1025	4f3c	6	0.010526315789473684
1025	4twp	7	0.010309278350515464
1025	3b1m	8	0.007633587786259542
1025	3uri	9	0.006944444444444444
1048	4lzs	1	0.02127659574468085
1048	4ddh	2	0.01818181818181818
1048	1g2k	3	0.017241379310344827
1048	5aba	4	0.016129032258064516
1048	3mss	5	0.015873015873015872
1048	4bkt	6	0.014925373134328358
1048	1pxn	7	0.014705882352941176
1048	1gpn	8	0.013333333333333334
1048	1q8u	9	0.012987012987012988
1048	2r9w	10	0.01282051282051282
1048	3gc5	11	0.012658227848101266
1048	4qd6	12	0.010869565217391304
1048	3ge7	13	0.010526315789473684
1048	4twp	14	0.010309278350515464
1048	3o9i	15	0.00819672131147541
1057	3lka	1	0.04
1057	3dx2	2	0.038461538461538464
1057	3g31	3	0.038461538461538464
1057	3nq9	4	0.037037037037037035
1057	3f3d	5	0.034482758620689655
1057	3gv9	6	0.03125
1057	5c28	7	0.03125
1057	3u9q	8	0.03125
1057	3ueu	9	0.029411764705882353
1057	1p1n	10	0.029411764705882353
1057	3uex	11	0.029411764705882353
1057	3uew	12	0.029411764705882353
1057	3uev	13	0.029411764705882353
1057	2zcr	14	0.02564102564102564
1057	1p1q	15	0.024390243902439025
1057	4pcs	16	0.023809523809523808
1057	4cr9	17	0.022727272727272728
1057	4kz6	18	0.022727272727272728
1057	4gkm	19	0.022222222222222223
1057	4abg	20	0.020833333333333332
1057	1s38	21	0.02040816326530612
1057	3ao4	22	0.02
1057	1q8t	23	0.02
1057	4j28	24	0.019230769230769232
1057	4u4s	25	0.019230769230769232
1057	3b27	26	0.019230769230769232
1057	2w66	27	0.018867924528301886
1057	2xj7	28	0.018867924528301886
1057	4ddh	29	0.01818181818181818
1057	2w4x	30	0.017543859649122806
1057	2vvn	31	0.017241379310344827
1057	3nx7	32	0.017241379310344827
1057	1g2k	33	0.017241379310344827
1057	2wnc	34	0.01694915254237288
1057	3dd0	35	0.01694915254237288
1057	3u8n	36	0.016666666666666666
1057	4qac	37	0.016666666666666666
1057	3u8k	38	0.01639344262295082
1057	2xb8	39	0.016129032258064516
1057	3mss	40	0.015873015873015872
1057	3fv1	41	0.015384615384615385
1057	1w4o	42	0.015151515151515152
1057	1y6r	43	0.014925373134328358
1057	4f09	44	0.014492753623188406
1057	1nc1	45	0.014084507042253521
1057	1ydr	46	0.014084507042253521
1057	4j21	47	0.013888888888888888
1057	1qkt	48	0.0136986301369863
1057	3u5j	49	0.013513513513513514
1057	2qe4	50	0.013513513513513514
1057	1gpn	51	0.013333333333333334
1057	3g0w	52	0.013333333333333334
1057	3b65	53	0.013157894736842105
1057	1z95	54	0.013157894736842105
1057	2wbg	55	0.012987012987012988
1057	3arv	56	0.01282051282051282
1057	4ivb	57	0.012658227848101266
1057	3gc5	58	0.012658227848101266
1057	4f2w	59	0.012658227848101266
1057	1e66	60	0.012658227848101266
1057	2wca	61	0.0125
1057	3jvr	62	0.0125
1057	2wn9	63	0.012345679012345678
1057	4eky	64	0.012345679012345678
1057	4m0z	65	0.012345679012345678
1057	4ivc	66	0.011764705882352941
1057	2xii	67	0.011627906976744186
1057	2c3i	68	0.011627906976744186
1057	1yc1	69	0.011494252873563218
1057	3b5r	70	0.011494252873563218
1057	4ivd	71	0.011235955056179775
1057	4hge	72	0.01098901098901099
1057	3oe5	73	0.010638297872340425
1057	3ge7	74	0.010526315789473684
1057	4f3c	75	0.010526315789473684
1057	3ozt	76	0.010526315789473684
1057	5dwr	77	0.010416666666666666
1057	3ebp	78	0.010309278350515464
1057	4twp	79	0.010309278350515464
1057	3ozs	80	0.01
1057	3ivg	81	0.009900990099009901
1057	2p15	82	0.009523809523809525
1057	3oe4	83	0.008928571428571428
1057	4rfm	84	0.00819672131147541
1057	3e93	85	0.008064516129032258
1057	3utu	86	0.007633587786259542
1086	3gr2	1	0.02127659574468085
1086	3b27	2	0.019230769230769232
1086	3syr	3	0.01639344262295082
1086	3n76	4	0.014705882352941176
1086	1qf1	5	0.014285714285714285
1086	4twp	6	0.010309278350515464
1086	3e5a	7	0.009708737864077669
1086	4crc	8	0.009009009009009009
1086	4cra	9	0.007874015748031496
1086	3ag9	10	0.0078125
1086	3uri	11	0.006944444444444444
1092	2j7h	1	0.03125
1092	1a30	2	0.020833333333333332
1092	3fv2	3	0.017241379310344827
1092	3ejr	4	0.015151515151515152
1092	1w4o	5	0.015151515151515152
1092	4m0y	6	0.014705882352941176
1092	3arp	7	0.0125
1092	4m0z	8	0.012345679012345678
1092	4qd6	9	0.010869565217391304
1092	3arq	10	0.010752688172043012
1092	4twp	11	0.010309278350515464
1092	1mq6	12	0.00909090909090909
1092	1z6e	13	0.008333333333333333
1092	2vw5	14	0.00819672131147541
1092	2yge	15	0.007633587786259542
1092	1u1b	16	0.007352941176470588
1092	3gnw	17	0.006944444444444444
1097	3ehy	1	0.023809523809523808
1097	4cr9	2	0.022727272727272728
1097	1o5b	3	0.022222222222222223
1097	1r5y	4	0.021739130434782608
1097	4j28	5	0.019230769230769232
1097	3rsx	6	0.018518518518518517
1097	3dd0	7	0.01694915254237288
1097	3u8n	8	0.016666666666666666
1097	4dli	9	0.015384615384615385
