Query_ID	Dec_ID	Rank	Score
650	3bgz	18	0.07142857142857142
650	2xdl	19	0.07142857142857142
650	4kzq	20	0.07142857142857142
650	3n7a	21	0.07142857142857142
650	2v00	22	0.07142857142857142
650	3g2n	23	0.06666666666666667
650	3udh	24	0.06666666666666667
650	3ejr	25	0.06666666666666667
650	4ih7	26	0.0625
650	3uo4	27	0.0625
650	1s38	28	0.0625
650	3e92	29	0.0625
650	3f3d	30	0.058823529411764705
650	2xj7	31	0.058823529411764705
650	3zdg	32	0.058823529411764705
650	3f3c	33	0.058823529411764705
650	1owh	34	0.058823529411764705
650	4djv	35	0.05555555555555555
650	4de3	36	0.05555555555555555
650	3g2z	37	0.05555555555555555
650	2w66	38	0.05555555555555555
650	4k77	39	0.05555555555555555
650	4j21	40	0.05263157894736842
650	2wnc	41	0.05263157894736842
650	3mss	42	0.05263157894736842
650	3up2	43	0.05263157894736842
650	4ddh	44	0.05
650	4ciw	45	0.05
650	3k5v	46	0.05
650	3f3a	47	0.05
650	4de1	48	0.05
650	1sqa	49	0.05
650	2zb1	50	0.05
650	1q8t	51	0.05
650	2yki	52	0.05
650	3kr8	53	0.05
650	5dwr	54	0.047619047619047616
650	3n76	55	0.047619047619047616
650	4de2	56	0.047619047619047616
650	2yfe	57	0.047619047619047616
650	3gr2	58	0.047619047619047616
650	3gc5	59	0.045454545454545456
650	1yc1	60	0.045454545454545456
650	3l7b	61	0.045454545454545456
650	2xnb	62	0.043478260869565216
650	1gpn	63	0.043478260869565216
650	3jvr	64	0.041666666666666664
650	3ebp	65	0.041666666666666664
650	3b65	66	0.041666666666666664
650	2wtv	67	0.041666666666666664
650	4twp	68	0.04
650	4hge	69	0.04
650	1gpk	70	0.04
650	2c3i	71	0.04
650	1lpg	72	0.038461538461538464
650	4k18	73	0.038461538461538464
650	2x00	74	0.037037037037037035
650	4e5w	75	0.037037037037037035
650	3ge7	76	0.037037037037037035
650	3e5a	77	0.034482758620689655
650	3e93	78	0.034482758620689655
650	3b5r	79	0.034482758620689655
650	3nw9	80	0.034482758620689655
650	3p5o	81	0.034482758620689655
650	1nvq	82	0.03333333333333333
650	1z6e	83	0.03125
650	4ty7	84	0.030303030303030304
650	2p4y	85	0.029411764705882353
650	4x6p	86	0.02564102564102564
807	1c5z	1	0.125
807	3gy4	2	0.125
807	4ddk	3	0.1
807	3u9q	4	0.1
807	3nq9	5	0.1
807	3r88	6	0.1
807	3ueu	7	0.1
807	3uex	8	0.1
807	3uev	9	0.1
807	3uew	10	0.1
807	4owm	11	0.09090909090909091
807	3f3e	12	0.08333333333333333
807	3kgp	13	0.08333333333333333
807	3acw	14	0.07692307692307693
807	3g31	15	0.07692307692307693
807	3bgz	16	0.07142857142857142
807	4qd6	17	0.07142857142857142
807	4kzq	18	0.07142857142857142
807	1o5b	19	0.06666666666666667
807	4gfm	20	0.0625
807	2br1	21	0.0625
807	2brb	22	0.0625
807	3uo4	23	0.0625
807	2zy1	24	0.0625
807	3e92	25	0.0625
807	3ryj	26	0.0625
807	2ymd	27	0.0625
807	3f3c	28	0.058823529411764705
807	3f3d	29	0.058823529411764705
807	3zdg	30	0.058823529411764705
807	1pxn	31	0.05555555555555555
807	4de3	32	0.05555555555555555
807	3aru	33	0.05555555555555555
807	3ehy	34	0.05263157894736842
807	3zt2	35	0.05263157894736842
807	3up2	36	0.05263157894736842
807	2wnc	37	0.05263157894736842
807	4mme	38	0.05263157894736842
807	3mss	39	0.05263157894736842
807	2yki	40	0.05
807	3f3a	41	0.05
807	4ddh	42	0.05
807	1q8t	43	0.05
807	4de1	44	0.05
807	2zb1	45	0.05
807	3k5v	46	0.05
807	5dwr	47	0.047619047619047616
807	4de2	48	0.047619047619047616
807	1syi	49	0.045454545454545456
807	1p1q	50	0.043478260869565216
807	1oyt	51	0.043478260869565216
807	1vso	52	0.043478260869565216
807	2wtv	53	0.041666666666666664
807	2wn9	54	0.041666666666666664
807	3jvr	55	0.041666666666666664
807	2c3i	56	0.04
807	4twp	57	0.04
807	4hge	58	0.04
807	2fvd	59	0.04
807	4agp	60	0.04
807	3ivg	61	0.04
807	4f2w	62	0.04
807	2al5	63	0.04
807	4agq	64	0.038461538461538464
807	2xys	65	0.038461538461538464
807	4j3l	66	0.038461538461538464
807	2x00	67	0.037037037037037035
807	4ivb	68	0.037037037037037035
807	5a7b	69	0.037037037037037035
807	4e5w	70	0.037037037037037035
807	4f3c	71	0.03571428571428571
807	3p5o	72	0.034482758620689655
807	4ivd	73	0.034482758620689655
807	4ivc	74	0.034482758620689655
807	3e93	75	0.034482758620689655
807	3e5a	76	0.034482758620689655
807	3g0w	77	0.034482758620689655
807	1nvq	78	0.03333333333333333
807	1u1b	79	0.03225806451612903
807	1z6e	80	0.03125
807	4ty7	81	0.030303030303030304
807	3myg	82	0.029411764705882353
807	2p4y	83	0.029411764705882353
807	4rfm	84	0.02857142857142857
807	4x6p	85	0.02564102564102564
811	4twp	1	0.04
811	3oe5	2	0.037037037037037035
811	3e5a	3	0.034482758620689655
1025	4twp	1	0.04
1048	1g2k	1	0.09090909090909091
1048	1pxn	2	0.05555555555555555
1048	4lzs	3	0.05555555555555555
1048	3mss	4	0.05263157894736842
1048	3gc5	5	0.045454545454545456
1048	4twp	6	0.04
1048	4bkt	7	0.038461538461538464
1048	3ge7	8	0.037037037037037035
1057	4gkm	1	0.14285714285714285
1057	4cr9	2	0.1111111111111111
1057	3dx2	3	0.1
1057	3ueu	4	0.1
1057	3uew	5	0.1
1057	4pcs	6	0.1
1057	3u9q	7	0.1
1057	3uex	8	0.1
1057	3uev	9	0.1
1057	3nq9	10	0.1
1057	3arv	11	0.1
1057	3lka	12	0.1
1057	2zcr	13	0.09090909090909091
1057	1g2k	14	0.09090909090909091
1057	3g31	15	0.07692307692307693
1057	3ao4	16	0.07692307692307693
1057	5c28	17	0.07692307692307693
1057	3b27	18	0.07692307692307693
1057	4j28	19	0.07142857142857142
1057	4abg	20	0.07142857142857142
1057	3gv9	21	0.06666666666666667
1057	1p1n	22	0.06666666666666667
1057	2qe4	23	0.0625
1057	4kz6	24	0.0625
1057	2wbg	25	0.0625
1057	1qkt	26	0.0625
1057	1s38	27	0.0625
1057	3u8k	28	0.0625
1057	4qac	29	0.058823529411764705
1057	3f3d	30	0.058823529411764705
1057	2xj7	31	0.058823529411764705
1057	2xii	32	0.058823529411764705
1057	3u5j	33	0.058823529411764705
1057	2w66	34	0.05555555555555555
1057	2p15	35	0.05555555555555555
1057	3u8n	36	0.05555555555555555
1057	2vvn	37	0.05263157894736842
1057	1ydr	38	0.05263157894736842
1057	2wnc	39	0.05263157894736842
1057	3mss	40	0.05263157894736842
1057	2wer	41	0.05263157894736842
1057	3dd0	42	0.05263157894736842
1057	4j21	43	0.05263157894736842
1057	4u4s	44	0.05
1057	1nc1	45	0.05
1057	3nx7	46	0.05
1057	4ddh	47	0.05
1057	2xb8	48	0.05
1057	4f09	49	0.05
1057	2w4x	50	0.05
1057	1q8t	51	0.05
1057	2wca	52	0.05
1057	5dwr	53	0.047619047619047616
1057	4m0z	54	0.047619047619047616
1057	1y6r	55	0.047619047619047616
1057	3gc5	56	0.045454545454545456
1057	1e66	57	0.045454545454545456
1057	1yc1	58	0.045454545454545456
1057	1p1q	59	0.043478260869565216
1057	4eky	60	0.043478260869565216
1057	1gpn	61	0.043478260869565216
1057	2wn9	62	0.041666666666666664
1057	3ebp	63	0.041666666666666664
1057	3jvr	64	0.041666666666666664
1057	3b65	65	0.041666666666666664
1057	2c3i	66	0.04
1057	4hge	67	0.04
1057	4twp	68	0.04
1057	3ivg	69	0.04
1057	4f2w	70	0.04
1057	3fv1	71	0.04
1057	1z95	72	0.038461538461538464
1057	4ivb	73	0.037037037037037035
1057	3ge7	74	0.037037037037037035
1057	4f3c	75	0.03571428571428571
1057	3b5r	76	0.034482758620689655
1057	4ivd	77	0.034482758620689655
1057	4ivc	78	0.034482758620689655
1057	3e93	79	0.034482758620689655
1057	3nw9	80	0.034482758620689655
1057	3g0w	81	0.034482758620689655
1057	1u1b	82	0.03225806451612903
1057	4rfm	83	0.02857142857142857
1057	3utu	84	0.02564102564102564
1097	4cr9	1	0.1111111111111111
1097	3rsx	2	0.1
1097	1r5y	3	0.07692307692307693
1097	4j28	4	0.07142857142857142
1097	4dli	5	0.06666666666666667
1097	3fur	6	0.06666666666666667
1097	3dd0	7	0.05263157894736842
1097	4f09	8	0.05
1097	4de1	9	0.05
1097	2yki	10	0.05
1097	5c2h	11	0.05
1097	4e6q	12	0.047619047619047616
1097	1e66	13	0.045454545454545456
1097	3jvr	14	0.041666666666666664
1097	4twp	15	0.04
1097	4cra	16	0.037037037037037035
1097	3pww	17	0.037037037037037035
1097	4ivb	18	0.037037037037037035
1097	4e5w	19	0.037037037037037035
1097	4ivd	20	0.034482758620689655
1097	4ivc	21	0.034482758620689655
1097	3oe4	22	0.03333333333333333
1097	4ty7	23	0.030303030303030304
1097	3o9i	24	0.030303030303030304
1114	4ea2	1	0.125
1114	4ih5	2	0.1
1114	1ps3	3	0.08333333333333333
1114	3jya	4	0.07692307692307693
1114	1r5y	5	0.07692307692307693
1114	2j78	6	0.07692307692307693
1114	4j28	7	0.07142857142857142
1114	2v00	8	0.07142857142857142
1114	3bgz	9	0.07142857142857142
1114	4qd6	10	0.07142857142857142
1114	3udh	11	0.06666666666666667
1114	2ymd	12	0.0625
1114	1o3f	13	0.0625
1114	1s38	14	0.0625
1114	3d6q	15	0.05555555555555555
1114	3rlr	16	0.05555555555555555
1114	4k77	17	0.05555555555555555
1114	4djv	18	0.05555555555555555
1114	4lzs	19	0.05555555555555555
1114	3ary	20	0.05555555555555555
1114	3g2z	21	0.05555555555555555
1114	4de3	22	0.05555555555555555
1114	4j21	23	0.05263157894736842
1114	2wnc	24	0.05263157894736842
1114	2vkm	25	0.05263157894736842
1114	4mme	26	0.05263157894736842
1114	3kr8	27	0.05
1114	1nc3	28	0.05
1114	4u4s	29	0.05
1114	4f09	30	0.05
1114	3uuo	31	0.05
1114	3syr	32	0.05
1114	3f3a	33	0.05
1114	4e6q	34	0.047619047619047616
1114	4eor	35	0.047619047619047616
1114	1ydt	36	0.047619047619047616
1114	3dxg	37	0.047619047619047616
1114	4de2	38	0.047619047619047616
1114	1y6r	39	0.047619047619047616
1114	3gr2	40	0.047619047619047616
1114	1yc1	41	0.045454545454545456
1114	1syi	42	0.045454545454545456
1114	1p1q	43	0.043478260869565216
1114	4eky	44	0.043478260869565216
1114	4wiv	45	0.043478260869565216
1114	1gpn	46	0.043478260869565216
1114	3ui7	47	0.043478260869565216
1114	3jvr	48	0.041666666666666664
1114	1gpk	49	0.04
1114	1w4o	50	0.04
1114	4twp	51	0.04
1114	4f2w	52	0.04
1114	2al5	53	0.04
1114	4j3l	54	0.038461538461538464
1114	4jia	55	0.038461538461538464
1114	4e5w	56	0.037037037037037035
1114	4ivb	57	0.037037037037037035
1114	4cra	58	0.037037037037037035
1114	2vw5	59	0.037037037037037035
1114	2v7a	60	0.03571428571428571
1114	4f3c	61	0.03571428571428571
1114	3e5a	62	0.034482758620689655
1114	4ivd	63	0.034482758620689655
1114	4ivc	64	0.034482758620689655
1114	1nvq	65	0.03333333333333333
1114	1u1b	66	0.03225806451612903
1114	2yge	67	0.03125
1114	4crc	68	0.030303030303030304
1114	3myg	69	0.029411764705882353
1114	4rfm	70	0.02857142857142857
1114	3gnw	71	0.02564102564102564
1120	4qd6	1	0.07142857142857142
1120	3g2z	2	0.05555555555555555
1120	3zt2	3	0.05263157894736842
1120	1nc3	4	0.05
1120	3uuo	5	0.05
1120	4de1	6	0.05
1120	3gr2	7	0.047619047619047616
1120	1yc1	8	0.045454545454545456
1120	3ui7	9	0.043478260869565216
1120	4twp	10	0.04
1120	2v7a	11	0.03571428571428571
1120	3e5a	12	0.034482758620689655
1120	4ty7	13	0.030303030303030304
1120	4rfm	14	0.02857142857142857
1120	4x6p	15	0.02564102564102564
1152	3qqs	1	0.3333333333333333
1152	4gkm	2	0.14285714285714285
1152	1g2k	3	0.09090909090909091
1152	3pxf	4	0.08333333333333333
1152	4jxs	5	0.07142857142857142
1152	3fur	6	0.06666666666666667
1152	4m0y	7	0.06666666666666667
1152	3gv9	8	0.06666666666666667
1152	4dli	9	0.06666666666666667
1152	3g2n	10	0.06666666666666667
1152	4gfm	11	0.0625
1152	3ryj	12	0.0625
1152	3e92	13	0.0625
1152	2zy1	14	0.0625
1152	2br1	15	0.0625
1152	2brb	16	0.0625
1152	1owh	17	0.058823529411764705
1152	2xii	18	0.058823529411764705
1152	2xj7	19	0.058823529411764705
1152	4cig	20	0.058823529411764705
1152	3cj4	21	0.058823529411764705
1152	4lzs	22	0.05555555555555555
1152	3g2z	23	0.05555555555555555
1152	3qgy	24	0.05555555555555555
1152	1z9g	25	0.05555555555555555
1152	2w66	26	0.05555555555555555
1152	3rlr	27	0.05555555555555555
1152	4de3	28	0.05555555555555555
1152	4k77	29	0.05555555555555555
1152	3n86	30	0.05263157894736842
1152	2vvn	31	0.05263157894736842
1152	4w9i	32	0.05263157894736842
1152	1bzc	33	0.05263157894736842
1152	3ehy	34	0.05263157894736842
1152	3mss	35	0.05263157894736842
1152	4de1	36	0.05
1152	3nx7	37	0.05
1152	3k5v	38	0.05
1152	3uuo	39	0.05
1152	2zb1	40	0.05
1152	5c2h	41	0.05
1152	2w4x	42	0.05
1152	4f09	43	0.05
1152	1q8t	44	0.05
1152	4de2	45	0.047619047619047616
1152	4m0z	46	0.047619047619047616
1152	1ydt	47	0.047619047619047616
1152	4e6q	48	0.047619047619047616
1152	2qbr	49	0.047619047619047616
1152	5dwr	50	0.047619047619047616
1152	3gc5	51	0.045454545454545456
1152	2xnb	52	0.043478260869565216
1152	4wiv	53	0.043478260869565216
1152	2qbq	54	0.041666666666666664
1152	3zsx	55	0.041666666666666664
1152	3jvr	56	0.041666666666666664
1152	3b65	57	0.041666666666666664
1152	2wtv	58	0.041666666666666664
1152	4w9c	59	0.04
1152	3zso	60	0.04
1152	2c3i	61	0.04
1152	4twp	62	0.04
1152	3ivg	63	0.04
1152	4hge	64	0.04
1152	2fvd	65	0.04
1152	4bkt	66	0.038461538461538464
1152	4jia	67	0.038461538461538464
1152	3ozt	68	0.038461538461538464
1152	1z95	69	0.038461538461538464
1152	4j3l	70	0.038461538461538464
1152	4agq	71	0.038461538461538464
1152	2zda	72	0.038461538461538464
1152	1lpg	73	0.038461538461538464
1152	4k18	74	0.038461538461538464
1152	4e5w	75	0.037037037037037035
1152	3ge7	76	0.037037037037037035
1152	3oe5	77	0.037037037037037035
1152	3coz	78	0.037037037037037035
1152	4ivb	79	0.037037037037037035
1152	2qbp	80	0.03571428571428571
1152	2v7a	81	0.03571428571428571
1152	3b5r	82	0.034482758620689655
1152	3nw9	83	0.034482758620689655
1152	4ivc	84	0.034482758620689655
1152	3p5o	85	0.034482758620689655
1152	4ivd	86	0.034482758620689655
1152	1k1i	87	0.034482758620689655
1152	3e93	88	0.034482758620689655
1152	3coy	89	0.03333333333333333
1152	3oe4	90	0.03333333333333333
1152	3ozs	91	0.03225806451612903
1152	1z6e	92	0.03125
1152	3o9i	93	0.030303030303030304
1152	3b1m	94	0.030303030303030304
1152	4ty7	95	0.030303030303030304
1152	3myg	96	0.029411764705882353
1152	4rfm	97	0.02857142857142857
1152	4x6p	98	0.02564102564102564
1184	3d4z	1	0.07692307692307693
1184	3uo4	2	0.0625
1184	1pxn	3	0.05555555555555555
1184	3up2	4	0.05263157894736842
1184	1ydr	5	0.05263157894736842
1184	4u4s	6	0.05
1184	1ydt	7	0.047619047619047616
1184	5dwr	8	0.047619047619047616
1184	2xnb	9	0.043478260869565216
1184	4wiv	10	0.043478260869565216
1184	2wn9	11	0.041666666666666664
1184	4twp	12	0.04
1184	4hge	13	0.04
1184	1z6e	14	0.03125
1357	3rr4	1	0.2
1357	4cr9	2	0.1111111111111111
1357	4ih5	3	0.1
1357	3arv	4	0.1
1357	4kzu	5	0.07692307692307693
1357	1r5y	6	0.07692307692307693
1357	3bgz	7	0.07142857142857142
1357	2r9w	8	0.07142857142857142
1357	4kzq	9	0.07142857142857142
1357	4dli	10	0.06666666666666667
1357	4m0y	11	0.06666666666666667
1357	1o5b	12	0.06666666666666667
1357	1s38	13	0.0625
1357	2ymd	14	0.0625
1357	3jvs	15	0.058823529411764705
1357	3qgy	16	0.05555555555555555
1357	4k77	17	0.05555555555555555
1357	1ydr	18	0.05263157894736842
1357	4j21	19	0.05263157894736842
1357	2wnc	20	0.05263157894736842
1357	4ddh	21	0.05
1357	3uuo	22	0.05
1357	1nc1	23	0.05
1357	1sqa	24	0.05
1357	4f09	25	0.05
1357	2yki	26	0.05
1357	3f3a	27	0.05
1357	4e6q	28	0.047619047619047616
1357	1ydt	29	0.047619047619047616
1357	4m0z	30	0.047619047619047616
1357	1e66	31	0.045454545454545456
1357	3gc5	32	0.045454545454545456
1357	3ui7	33	0.043478260869565216
1357	4twp	34	0.04
1357	4j3l	35	0.038461538461538464
1357	4e5w	36	0.037037037037037035
1357	3ge7	37	0.037037037037037035
1357	4ivb	38	0.037037037037037035
1357	3e93	39	0.034482758620689655
1357	4ivd	40	0.034482758620689655
1357	4ivc	41	0.034482758620689655
1357	1z6e	42	0.03125
1357	3b1m	43	0.030303030303030304
1357	4ty7	44	0.030303030303030304
1357	4x6p	45	0.02564102564102564
1449	1g2k	1	0.09090909090909091
1449	4lzs	2	0.05555555555555555
1449	3mss	3	0.05263157894736842
1449	4twp	4	0.04
1449	4bkt	5	0.038461538461538464
1449	2vw5	6	0.037037037037037035
1449	2x00	7	0.037037037037037035
1452	3d4z	1	0.07692307692307693
1452	3jya	2	0.07692307692307693
1452	3fur	3	0.06666666666666667
1452	2hb1	4	0.0625
1452	3u8k	5	0.0625
1452	3uo4	6	0.0625
1452	3aru	7	0.05555555555555555
1452	1pxn	8	0.05555555555555555
1452	3qgy	9	0.05555555555555555
1452	3mss	10	0.05263157894736842
1452	3dd0	11	0.05263157894736842
1452	3up2	12	0.05263157894736842
1452	4w9i	13	0.05263157894736842
1452	5c2h	14	0.05
1452	4f09	15	0.05
1452	2yki	16	0.05
1452	3b68	17	0.047619047619047616
1452	2qbr	18	0.047619047619047616
1452	3n76	19	0.047619047619047616
1452	3dxg	20	0.047619047619047616
1452	3wtj	21	0.045454545454545456
1452	1vso	22	0.043478260869565216
1452	2xnb	23	0.043478260869565216
1452	2qbq	24	0.041666666666666664
1452	2wtv	25	0.041666666666666664
1452	3b65	26	0.041666666666666664
1452	1mq6	27	0.041666666666666664
1452	1w4o	28	0.04
1452	4twp	29	0.04
1452	2fvd	30	0.04
1452	2c3i	31	0.04
1452	4w9l	32	0.04
1452	2xbv	33	0.04
1452	4agp	34	0.04
1452	4hge	35	0.04
1452	1lpg	36	0.038461538461538464
1452	4ivb	37	0.037037037037037035
1452	5a7b	38	0.037037037037037035
1452	2qbp	39	0.03571428571428571
1452	4ivd	40	0.034482758620689655
1452	4ivc	41	0.034482758620689655
1452	3b5r	42	0.034482758620689655
1452	4w9h	43	0.03333333333333333
1452	3ozs	44	0.03225806451612903
1452	1z6e	45	0.03125
1452	3o9i	46	0.030303030303030304
1452	3myg	47	0.029411764705882353
1452	3gnw	48	0.02564102564102564
1674	4twp	1	0.04
1700	4llx	1	0.16666666666666666
1700	4gkm	2	0.14285714285714285
1700	4ddk	3	0.1
1700	3rsx	4	0.1
1700	1g2k	5	0.09090909090909091
1700	2zcq	6	0.08333333333333333
1700	1r5y	7	0.07692307692307693
1700	2iwx	8	0.07692307692307693
1700	4kzu	9	0.07692307692307693
1700	3tsk	10	0.07142857142857142
1700	2xdl	11	0.07142857142857142
1700	2r9w	12	0.07142857142857142
1700	4kzq	13	0.07142857142857142
1700	4abg	14	0.07142857142857142
1700	2v00	15	0.07142857142857142
1700	4dli	16	0.06666666666666667
1700	1o5b	17	0.06666666666666667
1700	3u8k	18	0.0625
1700	4ih7	19	0.0625
1700	2ymd	20	0.0625
1700	2zy1	21	0.0625
1700	1qkt	22	0.0625
1700	4qac	23	0.058823529411764705
1700	3u5j	24	0.058823529411764705
1700	3cj4	25	0.058823529411764705
1700	3jvs	26	0.058823529411764705
1700	4ogj	27	0.05555555555555555
1700	3u8n	28	0.05555555555555555
1700	2p15	29	0.05555555555555555
1700	3dd0	30	0.05263157894736842
1700	2wer	31	0.05263157894736842
1700	2zb1	32	0.05
1700	4ddh	33	0.05
1700	2qbr	34	0.047619047619047616
1700	4m0z	35	0.047619047619047616
1700	2yfe	36	0.047619047619047616
1700	3b68	37	0.047619047619047616
1700	1e66	38	0.045454545454545456
1700	3gc5	39	0.045454545454545456
1700	3b65	40	0.041666666666666664
1700	2qbq	41	0.041666666666666664
1700	3jvr	42	0.041666666666666664
1700	4eo8	43	0.041666666666666664
1700	2wtv	44	0.041666666666666664
1700	2wn9	45	0.041666666666666664
1700	4twp	46	0.04
1700	2c3i	47	0.04
1700	2xbv	48	0.04
1700	4k18	49	0.038461538461538464
1700	1z95	50	0.038461538461538464
1700	4bkt	51	0.038461538461538464
1700	3ge7	52	0.037037037037037035
1700	2qbp	53	0.03571428571428571
1700	3p5o	54	0.034482758620689655
1700	3b1m	55	0.030303030303030304
1700	4ty7	56	0.030303030303030304
1700	4crc	57	0.030303030303030304
1700	3o9i	58	0.030303030303030304
1700	3myg	59	0.029411764705882353
1700	3gnw	60	0.02564102564102564
1700	3utu	61	0.02564102564102564
1917	3twp	1	0.1111111111111111
1917	4ddk	2	0.1
1917	3uex	3	0.1
1917	3uev	4	0.1
1917	3nq9	5	0.1
1917	3uew	6	0.1
1917	3r88	7	0.1
1917	3ueu	8	0.1
1917	3u9q	9	0.1
1917	1g2k	10	0.09090909090909091
1917	4owm	11	0.09090909090909091
1917	3kgp	12	0.08333333333333333
1917	3f3e	13	0.08333333333333333
1917	3g31	14	0.07692307692307693
1917	3bgz	15	0.07142857142857142
1917	2xdl	16	0.07142857142857142
1917	3n7a	17	0.07142857142857142
1917	3ejr	18	0.06666666666666667
1917	3g2n	19	0.06666666666666667
1917	3uo4	20	0.0625
1917	2zy1	21	0.0625
1917	3ryj	22	0.0625
1917	4gfm	23	0.0625
1917	3e92	24	0.0625
1917	3zdg	25	0.058823529411764705
1917	3f3d	26	0.058823529411764705
1917	3f3c	27	0.058823529411764705
1917	1owh	28	0.058823529411764705
1917	2xii	29	0.058823529411764705
1917	2xj7	30	0.058823529411764705
1917	3aru	31	0.05555555555555555
1917	4de3	32	0.05555555555555555
1917	2w66	33	0.05555555555555555
1917	3mss	34	0.05263157894736842
1917	3zt2	35	0.05263157894736842
1917	3up2	36	0.05263157894736842
1917	3ehy	37	0.05263157894736842
1917	2wnc	38	0.05263157894736842
1917	4ciw	39	0.05
1917	4ddh	40	0.05
1917	3f3a	41	0.05
1917	4de1	42	0.05
1917	3k5v	43	0.05
1917	2yki	44	0.05
1917	3nx7	45	0.05
1917	2w4x	46	0.05
1917	2zb1	47	0.05
1917	1sqa	48	0.05
1917	1q8t	49	0.05
1917	4de2	50	0.047619047619047616
1917	5dwr	51	0.047619047619047616
1917	3n76	52	0.047619047619047616
1917	2yfe	53	0.047619047619047616
1917	1yc1	54	0.045454545454545456
1917	1syi	55	0.045454545454545456
1917	1vso	56	0.043478260869565216
1917	1p1q	57	0.043478260869565216
1917	2wtv	58	0.041666666666666664
1917	3jvr	59	0.041666666666666664
1917	3b65	60	0.041666666666666664
1917	3arq	61	0.041666666666666664
1917	4hge	62	0.04
1917	2c3i	63	0.04
1917	4twp	64	0.04
1917	3ivg	65	0.04
1917	2fvd	66	0.04
1917	2al5	67	0.04
1917	3ozt	68	0.038461538461538464
1917	1lpg	69	0.038461538461538464
1917	1z95	70	0.038461538461538464
1917	4j3l	71	0.038461538461538464
1917	4k18	72	0.038461538461538464
1917	3coz	73	0.037037037037037035
1917	3oe5	74	0.037037037037037035
1917	4e5w	75	0.037037037037037035
1917	2vw5	76	0.037037037037037035
1917	3e5a	77	0.034482758620689655
1917	3nw9	78	0.034482758620689655
1917	3p5o	79	0.034482758620689655
1917	3e93	80	0.034482758620689655
1917	3b5r	81	0.034482758620689655
1917	3oe4	82	0.03333333333333333
1917	3coy	83	0.03333333333333333
1917	3ozs	84	0.03225806451612903
1917	1z6e	85	0.03125
1917	2yge	86	0.03125
1917	3o9i	87	0.030303030303030304
1917	4ty7	88	0.030303030303030304
1917	2p4y	89	0.029411764705882353
1917	4rfm	90	0.02857142857142857
1917	3gnw	91	0.02564102564102564
1917	4x6p	92	0.02564102564102564
1932	3qqs	1	0.3333333333333333
1932	4gkm	2	0.14285714285714285
1932	1g2k	3	0.09090909090909091
1932	3pxf	4	0.08333333333333333
1932	2fxs	5	0.07692307692307693
1932	4jxs	6	0.07142857142857142
1932	4dli	7	0.06666666666666667
1932	3gv9	8	0.06666666666666667
1932	3g2n	9	0.06666666666666667
1932	4m0y	10	0.06666666666666667
1932	3fur	11	0.06666666666666667
1932	2zy1	12	0.0625
1932	2brb	13	0.0625
1932	2br1	14	0.0625
1932	3ryj	15	0.0625
1932	3e92	16	0.0625
1932	4gfm	17	0.0625
1932	2xj7	18	0.058823529411764705
1932	3cj4	19	0.058823529411764705
1932	4cig	20	0.058823529411764705
1932	2xii	21	0.058823529411764705
1932	1owh	22	0.058823529411764705
1932	2w66	23	0.05555555555555555
1932	3qgy	24	0.05555555555555555
